설치장소명,설치시도명,위도,경도,제공기관명
월성종합사회복지관,대구광역시,35.831586,128.529875,대구광역시
성서종합사회복지관,대구광역시,35.8523,128.498825,대구광역시
신당종합사회복지관,대구광역시,35.853853,128.497451,대구광역시
월배노인복지센터,대구광역시,35.821753,128.521443,대구광역시
달성군장애인복지관,대구광역시,35.723317,128.454565,대구광역시
행복울타리,대구광역시,35.801825,128.487459,대구광역시
달성군장애인재활자립작업장,대구광역시,35.723317,128.454565,대구광역시
달성군노인복지관,대구광역시,35.7889,128.471766,대구광역시
달성문화원,대구광역시,35.698864,128.452,대구광역시
한일우호관,대구광역시,35.722639,128.646542,대구광역시
달성군청소년센터,대구광역시,35.723894,128.455063,대구광역시
달성군민체육센터,대구광역시,35.774541,128.431324,대구광역시
달성군청 도서관,대구광역시,35.696771,128.447697,대구광역시
화원도서관,대구광역시,35.803907,128.500813,대구광역시
달성군청 민원실,대구광역시,35.774541,128.431324,대구광역시
화원읍사무소,대구광역시,35.803907,128.500813,대구광역시
달성군종합사회복지관,대구광역시,35.7303,128.45192,대구광역시
옥포면사무소,대구광역시,35.78931,128.463859,대구광역시
유가면사무소,대구광역시,35.78931,128.463859,대구광역시
유치곤장군기념관,대구광역시,35.700108,128.499,대구광역시
음리보건지소,대구광역시,35.697667,128.482823,대구광역시
화원보건지소,대구광역시,35.803907,128.500813,대구광역시
논공읍사무소,대구광역시,35.774255,128.420191,대구광역시
현풍면사무소,대구광역시,35.697368,128.447661,대구광역시
달성군보건소,대구광역시,35.694812,128.440331,대구광역시
다사보건지소,대구광역시,35.864922,128.457163,대구광역시
가창보건지소,대구광역시,35.802585,128.623,대구광역시
하빈보건지소,대구광역시,35.9017,128.444834,대구광역시
옥포보건지소,대구광역시,35.78931,128.463859,대구광역시
구지보건지소,대구광역시,35.658771,128.413561,대구광역시
논공시장(등록),대구광역시,35.774035,128.421783,대구광역시
구지시장(등록),대구광역시,35.657765,128.412579,대구광역시
달성문화복지센터,대구광역시,35.865245,128.460707,대구광역시
광안리해수욕장,부산광역시,35.153144,129.118661,부산광역시 수영구
광안리해수욕장,부산광역시,35.146116,129.114781,부산광역시 수영구
광안리해수욕장,부산광역시,35.146059,129.117613,부산광역시 수영구
광안리해수욕장,부산광역시,35.156367,129.122167,부산광역시 수영구
광안리해수욕장,부산광역시,35.15949,129.124,부산광역시 수영구
광안리해수욕장,부산광역시,35.153979,129.131236,부산광역시 수영구
광안리해수욕장,부산광역시,35.154949,129.133841,부산광역시 수영구
광안1동주민센터,부산광역시,35.162906,129.112495,부산광역시 수영구
광안2동주민센터,부산광역시,35.155671,129.11376,부산광역시 수영구
광안3동주민센터,부산광역시,35.167904,129.113577,부산광역시 수영구
광안4동주민센터,부산광역시,35.155056,129.11141,부산광역시 수영구
광안어패류시장,부산광역시,35.155495,129.124623,부산광역시 수영구
금련산청소년수련원,부산광역시,35.154551,129.101869,부산광역시 수영구
남부산우체국,부산광역시,35.14551,129.1103,부산광역시 수영구
남천1동 주민센터,부산광역시,35.142697,129.110318,부산광역시 수영구
남천2동 주민센터,부산광역시,35.143818,129.114759,부산광역시 수영구
남천동 도서관,부산광역시,35.14451,129.105197,부산광역시 수영구
남천역,부산광역시,35.142318,129.108617,부산광역시 수영구
남천해변시장,부산광역시,35.160599,129.112509,부산광역시 수영구
도영하우스,부산광역시,35.167853,129.110008,부산광역시 수영구
동산원,부산광역시,35.160614,129.109941,부산광역시 수영구
망미1동 복합청사,부산광역시,35.173438,129.104945,부산광역시 수영구
망미2동주민센터,부산광역시,35.175286,129.115263,부산광역시 수영구
망미도서관 분관,부산광역시,35.173438,129.104945,부산광역시 수영구
망미도서관 분관,부산광역시,35.173438,129.104945,부산광역시 수영구
망미도서관 분관,부산광역시,35.173438,129.104945,부산광역시 수영구
망미도서관 분관,부산광역시,35.173438,129.104945,부산광역시 수영구
망미도서관 분관,부산광역시,35.173438,129.104945,부산광역시 수영구
망미도서관 분관,부산광역시,35.173438,129.104945,부산광역시 수영구
민락골목시장,부산광역시,35.157116,129.124288,부산광역시 수영구
민락동주민센터,부산광역시,35.157284,129.125403,부산광역시 수영구
민락씨랜드회센터,부산광역시,35.15685,129.126102,부산광역시 수영구
민락어패류시장,부산광역시,35.155675,129.124443,부산광역시 수영구
부산시민천문대,부산광역시,35.155155,129.100569,부산광역시 수영구
수영구 구민정보화교육장,부산광역시,35.174517,129.101065,부산광역시 수영구
수영구 드림스타트센터,부산광역시,35.173467,129.116564,부산광역시 수영구
수영구노인복지관,부산광역시,35.140081,129.111188,부산광역시 수영구
수영구도서관,부산광역시,35.144457,129.105238,부산광역시 수영구
수영구보건소,부산광역시,35.162652,129.113443,부산광역시 수영구
수영구자원봉사센터,부산광역시,35.16054,129.113983,부산광역시 수영구
수영구청,부산광역시,35.145421,129.113026,부산광역시 수영구
수영구청,부산광역시,35.145596,129.113186,부산광역시 수영구
수영동 주민센터,부산광역시,35.170481,129.116051,부산광역시 수영구
수영사적공원,부산광역시,35.170839,129.114391,부산광역시 수영구
수영역,부산광역시,35.167758,129.114574,부산광역시 수영구
수영팔도상가시장,부산광역시,35.169865,129.116918,부산광역시 수영구
수화통역센터(수영구),부산광역시,35.156679,129.112696,부산광역시 수영구
이삭의집,부산광역시,35.156474,129.108655,부산광역시 수영구
한진개발공사,부산광역시,35.142757,129.110376,부산광역시 수영구
흰돌실버타운,부산광역시,35.171424,129.098681,부산광역시 수영구
광안리해수욕장-CCTVIP주1,부산광역시,35.155034,129.124087,부산광역시 수영구
광안리해수욕장-CCTVIP주2,부산광역시,35.155034,129.124087,부산광역시 수영구
광안리해수욕장-광안해변로삼거리1,부산광역시,35.149179,129.114577,부산광역시 수영구
광안리해수욕장-광안해변로삼거리2,부산광역시,35.149179,129.114577,부산광역시 수영구
광안리해수욕장-광안해변로삼거리3,부산광역시,35.149179,129.114577,부산광역시 수영구
광안리해수욕장-목화장옥상,부산광역시,35.155539,129.122264,부산광역시 수영구
광안리해수욕장-삼익비치상가1,부산광역시,35.145761,129.115088,부산광역시 수영구
광안리해수욕장-삼익비치상가2,부산광역시,35.145761,129.115088,부산광역시 수영구
광안리해수욕장-엔젤타운1,부산광역시,35.150594,129.115885,부산광역시 수영구
광안리해수욕장-엔젤타운2,부산광역시,35.150594,129.115885,부산광역시 수영구
광안리해수욕장-오페라모텔옆KT IP주,부산광역시,35.156927,129.124091,부산광역시 수영구
광안리해수욕장-자유시간1,부산광역시,35.149007,129.114756,부산광역시 수영구
광안리해수욕장-자유시간2,부산광역시,35.149007,129.114756,부산광역시 수영구
광안리해수욕장-치어스1,부산광역시,35.154775,129.120137,부산광역시 수영구
광안리해수욕장-치어스2,부산광역시,35.154775,129.120137,부산광역시 수영구
광안리해수욕장-치어스3,부산광역시,35.154775,129.120137,부산광역시 수영구
광안리해수욕장-티파니타워1,부산광역시,35.151668,129.116773,부산광역시 수영구
광안리해수욕장-협진앞신호등주1,부산광역시,35.146285,129.114401,부산광역시 수영구
광안리해수욕장-협진앞신호등주2,부산광역시,35.146285,129.114401,부산광역시 수영구
엔제리너스 부산광안비치,부산광역시,35.152764,129.117613,부산광역시 수영구
엔제리너스 수변공원,부산광역시,35.156804,129.134501,부산광역시 수영구
파스쿠찌부산 광안리점,부산광역시,35.158681,129.123595,부산광역시 수영구
할리스부산수영로터리점,부산광역시,35.167705,129.117255,부산광역시 수영구
광안리 해수욕장,부산광역시,35.152664,129.11748,부산광역시 수영구
청소년수련관,전라북도,35.673198,127.277255,전라북도 임실군
청웅보건지소,전라북도,35.568649,127.200577,전라북도 임실군
운암보건지소,전라북도,35.663587,127.155603,전라북도 임실군
신평보건지소,전라북도,35.654622,127.222841,전라북도 임실군
성수보건지소,전라북도,35.629528,127.335031,전라북도 임실군
오수보건지소,전라북도,35.538853,127.328514,전라북도 임실군
신덕보건지소,전라북도,35.684118,127.178586,전라북도 임실군
삼계보건지소,전라북도,35.507228,127.275607,전라북도 임실군
관촌보건지소,전라북도,35.673421,127.270411,전라북도 임실군
강진보건지소,전라북도,35.530293,127.163361,전라북도 임실군
덕치보건지소,전라북도,35.509423,127.155841,전라북도 임실군
지사보건지소,전라북도,35.565384,127.358404,전라북도 임실군
하운암 보건진료소,전라북도,35.5918401,127.124262,전라북도 임실군
신덕 보건진료소,전라북도,35.700949,127.160231,전라북도 임실군
임실시장,전라북도,35.6143901,127.283139,전라북도 임실군
임실읍사무소,전라북도,35.61366499,127.2794545,전라북도 임실군
오수면사무소,전라북도,35.54133464,127.3266738,전라북도 임실군
관촌면사무소,전라북도,35.6737871,127.2704866,전라북도 임실군
강진면사무소,전라북도,35.53034404,127.163573,전라북도 임실군
오수시장,전라북도,35.53824739,127.3267025,전라북도 임실군
관촌시장,전라북도,35.67861889,127.2680795,전라북도 임실군
임실공용버스터미널,전라북도,35.61491151,127.2831729,전라북도 임실군
오수공용버스터미널,전라북도,35.5396248,127.3264776,전라북도 임실군
관촌공용버스터미널,전라북도,35.6727012,127.2700152,전라북도 임실군
임실 지역아동센터,전라북도,35.60874359,127.2711327,전라북도 임실군
임실군 보건의료원,전라북도,35.61302846,127.2875036,전라북도 임실군
광복로,부산광역시,35.099516,129.031165,부산광역시 중구
용두산공원,부산광역시,35.100713,129.032311,부산광역시 중구
자갈치시장,부산광역시,35.0967391,129.031118,부산광역시 중구
자갈치시장,부산광역시,35.096759,129.030491,부산광역시 중구
광복동주민센터,부산광역시,35.1000222,129.0304046,부산광역시 중구
국제시장,부산광역시,35.101124,129.0281055,부산광역시 중구
남포 헌혈의집,부산광역시,35.0985173,129.0302287,부산광역시 중구
