주차장명,관리기관명,위도,경도
예미역 옆 (철도청 임대),강원도 정선군청,37.212369,128.648208
용마소 하천변,강원도 정선군청,37.34017,128.785635
우회도로 노상,강원도 정선군청,37.339095,128.78579
임계시장 주차장,강원도 정선군청,37.495147,128.851147
정선공영주차장(조양연립앞),강원도 정선군청,37.378792,128.664533
정선군의회 뒤 주차장,강원도 정선군청,37.379445,128.660226
"정선군청, 예술회관 주변 주차장",강원도 정선군청,37.380475,128.660198
정선역 앞,강원도 정선군청,37.387547,128.671116
정선향교 앞 공영주차장,강원도 정선군청,37.38187,128.665911
조동4리 공영주차장,강원도 정선군청,37.214759,128.668551
조동7리 (용화동) 주차장,강원도 정선군청,37.213893,128.68873
함백우체국 앞 공영주차장,강원도 정선군청,37.214774,128.669652
화암우체국 옆,강원도 정선군청,37.339181,128.788045
화암파출소 옆,강원도 정선군청,37.337953,128.788494
원호택지개발,경상북도 구미시청,36.150531,128.3297158
원호택지개발,경상북도 구미시청,36.149905,128.331173
옥계1택지개발,경상북도 구미시청,36.14758889,128.417404
옥계2택지개발,경상북도 구미시청,36.138185,128.415786
옥계2택지개발,경상북도 구미시청,36.137714,128.412137
봉곡구획정리,경상북도 구미시청,36.155589,128.307558
봉곡구획정리,경상북도 구미시청,36.152827,128.314225
봉곡구획정리,경상북도 구미시청,36.151335,128.307655
봉곡구획정리,경상북도 구미시청,36.149781,128.3112601
구평택지개발,경상북도 구미시청,36.093684,128.433115
구평택지개발,경상북도 구미시청,36.093152,128.432956
구평택지개발,경상북도 구미시청,36.095074,128.435632
동락공원,경상북도 구미시청,36.099506,128.4017201
형곡시장프라자앞,경상북도 구미시청,36.113131,128.334263
송정초등학교앞,경상북도 구미시청,36.114206,128.350333
황상복개천,경상북도 구미시청,36.115987,128.424803
무을상송주차장,경상북도 구미시청,36.269979,128.159356
중앙시장,경상북도 구미시청,36.131804,128.3308201
중앙시장2,경상북도 구미시청,36.131788,128.329779
원평동소공원,경상북도 구미시청,36.133805,128.329268
공단구조화,경상북도 구미시청,36.095152,128.390796
공단구조화,경상북도 구미시청,36.095344,128.391501
공단구조화,경상북도 구미시청,36.095089,128.3906601
공단구조화,경상북도 구미시청,36.100151,128.367643
도시계획,경상북도 구미시청,36.090798,128.385186
LG디스플레이A3,경상북도 구미시청,36.103293,128.382735
순천향병원,경상북도 구미시청,36.103293,128.382735
송원육교밑,경상북도 구미시청,36.1247501,128.343267
공단BS호텔앞,경상북도 구미시청,36.110331,128.376984
금오시장앞,경상북도 구미시청,36.126093,128.340551
신평시장내,경상북도 구미시청,36.122595,128.361015
신평시장일방도로,경상북도 구미시청,36.123535,128.362248
공단현대상가앞,경상북도 구미시청,36.101944,128.3836401
단계교,경상북도 구미시청,36.2426101,128.2977901
효성아파트앞,경상북도 구미시청,36.121162,128.344325
구미경찰서앞,경상북도 구미시청,36.119764,128.346529
광평복개천일방통행로,경상북도 구미시청,36.115945,128.350219
중앙도서관주변,경상북도 구미시청,36.1141701,128.335625
이계천,경상북도 구미시청,36.104928,128.401274
1단지기업사랑,경상북도 구미시청,36.116344,128.379357
선산출장소,경상북도 구미시청,36.243241,128.300175
올림픽기념관,경상북도 구미시청,36.123773,128.329523
시민운동장,경상북도 구미시청,36.111697,128.352415
박정희체육관,경상북도 구미시청,36.110714,128.3540301
중앙도서관,경상북도 구미시청,36.114249,128.335508
인동도서관,경상북도 구미시청,36.0992601,128.423643
선산도서관,경상북도 구미시청,36.238972,128.304883
봉곡도서관,경상북도 구미시청,36.153198,128.307644
선산문화회관,경상북도 구미시청,36.244146,128.304312
구미보건소,경상북도 구미시청,36.140131,128.345933
선산보건소,경상북도 구미시청,36.244459,128.3000001
농업기술센타,경상북도 구미시청,36.233857,128.290016
평생교육원,경상북도 구미시청,36.105809,128.383966
농산물도매시장,경상북도 구미시청,36.156574,128.350047
선산읍사무소,경상북도 구미시청,36.242934,128.299157
고아읍사무소,경상북도 구미시청,36.211052,128.328679
무을면사무소,경상북도 구미시청,36.261107,128.197425
옥성면사무소,경상북도 구미시청,36.2955967,128.2785898
도개면사무소,경상북도 구미시청,36.299721,128.330719
해평면사무소,경상북도 구미시청,36.2001101,128.3913301
해평면복지회관,경상북도 구미시청,36.198192,128.391878
산동면사무소,경상북도 구미시청,36.169879,128.434076
장천면사무소,경상북도 구미시청,36.1260701,128.495348
송정동사무소,경상북도 구미시청,36.118575,128.347499
원평1동사무소,경상북도 구미시청,36.127265,128.339994
원평2동사무소,경상북도 구미시청,36.1308127,128.3257999
지산동사무소,경상북도 구미시청,36.139625,128.3458201
도량동사무소,경상북도 구미시청,36.140634,128.3325501
선주원남동사무소,경상북도 구미시청,36.142807,128.3102901
형곡1동사무소,경상북도 구미시청,36.114151,128.334432
형곡2동사무소,경상북도 구미시청,36.106437,128.335532
신평1동사무소,경상북도 구미시청,36.121093,128.359238
신평2동사무소,경상북도 구미시청,36.123362,128.365585
비산동사무소,경상북도 구미시청,36.123971,128.380764
공단1동사무소,경상북도 구미시청,36.119492,128.372256
공단2동사무소,경상북도 구미시청,36.101631,128.384518
광평동사무소,경상북도 구미시청,36.104912,128.366029
임오동사무소,경상북도 구미시청,36.089484,128.369189
인동동사무소,경상북도 구미시청,36.107578,128.429694
진미동사무소,경상북도 구미시청,36.106244,128.418488
양포동사무,경상북도 구미시청,36.137201,128.425773
노인종합복지회관,경상북도 구미시청,36.124277,128.330763
박정희대통령생가,경상북도 구미시청,36.088575,128.349092
민방위교육장,경상북도 구미시청,36.098322,128.352782
청소년수련원,경상북도 구미시청,36.1981001,128.370486
근로자종합복지회관,경상북도 구미시청,36.105324,128.384119
원평하수처리장,경상북도 구미시청,36.126995,128.347675
옥성승마장,경상북도 구미시청,36.328555,128.277039
선산체육관,경상북도 구미시청,36.258012,128.290532
선산청소년수련원,경상북도 구미시청,36.2592201,128.290262
중구구민회관 부설주차장,서울특별시 중구청,37.568554,127.005908
영국대사관옆 공영주차장,서울특별시 중구청,37.566484,126.976121
삼풍상가 공영주차장,서울특별시 중구청,37.565322,126.995969
한국은행뒤 공영주차장,서울특별시 중구청,37.562301,126.979021
다동쉼터 공영주차장,서울특별시 중구청,37.567959,126.979861
해운센터앞 공영주차장,서울특별시 중구청,37.563201,126.98067
뉴국제호텔앞 공영주차장,서울특별시 중구청,37.56813,126.977995
이화여고앞 공영주차장,서울특별시 중구청,37.565223,126.968475
국제화재빌딩옆 공영주차장,서울특별시 중구청,37.558302,126.975913
대림상가 공영주차장,서울특별시 중구청,37.567707,126.99557
연세세브란스빌딩뒤 공영주차장,서울특별시 중구청,37.557527,126.974121
청소년회관뒤 공영주차장,서울특별시 중구청,37.567387,126.989612
진양상가옆 공영주차장,서울특별시 중구청,37.56254,126.996126
한진면세점앞 공영주차장,서울특별시 중구청,37.556129,126.975289
남대문피혁상가남측 공영주차장,서울특별시 중구청,37.559194,126.973435
코오롱빌딩옆 공영주차장,서울특별시 중구청,37.567932,126.97826
그린빌딩옆 공영주차장,서울특별시 중구청,37.556721,126.975945
한국관광공사옆 공영주차장,서울특별시 중구청,37.568194,126.981999
맑은내길 공영주차장,서울특별시 중구청,37.569414,127.012269
남평화시장앞 공영주차장,서울특별시 중구청,37.569157,127.010806
조선호텔앞 공영주차장,서울특별시 중구청,37.563825,126.979837
서소문올리브타워옆 공영주차장,서울특별시 중구청,37.561632,126.97276
훈련원공원옆 공영주차장,서울특별시 중구청,37.567669,127.005012
국립의료원옆 공영주차장,서울특별시 중구청,37.567106,127.006069
진양상가 인공도로 공영주차장,서울특별시 중구청,37.563618,126.995559
충현 공영주차장,서울특별시 중구청,37.552153,127.005645
충현어린이공원 공영주차장,서울특별시 중구청,37.552118,127.0053
초동 공영주차장,서울특별시 중구청,37.564184,126.992101
신당사거리 공영주차장,서울특별시 중구청,37.565173,127.01699
성곽 공영주차장,서울특별시 중구청,37.550508,127.004799
약수동 공영주차장,서울특별시 중구청,37.552237,127.0133
문화 공영주차장,서울특별시 중구청,37.556504,127.010985
필동 공영주차장,서울특별시 중구청,37.55653,126.99582
다산동 공영주차장,서울특별시 중구청,37.554284,127.008584
청구 공영주차장,서울특별시 중구청,37.558923,127.013344
버티 공영주차장,서울특별시 중구청,37.549029,127.006254
서소문삼성생명뒤 공영주차장,서울특별시 중구청,37.561704,126.974241
신당역 공영주차장,서울특별시 중구청,37.565269,127.020745
장충 공영주차장,서울특별시 중구청,37.559936,127.001294
손기정체육공원 공영주차장,서울특별시 중구청,37.555509,126.964774
다동공원 제4 공영주차장,서울특별시 중구청,37.568192,126.980203
동산 공영주차장,서울특별시 중구청,37.556287,127.015938
남산동 공영주차장,서울특별시 중구청,37.559175,126.985503
신당동 공영주차장,서울특별시 중구청,37.562026,127.014296
새싹마을 공영주차장,서울특별시 중구청,37.55956,127.012171
묵정공원지하 공영주차장,서울특별시 중구청,37.563676,126.999787
다산아트 공영주차장,서울특별시 중구청,37.55157,127.004236
황학어린이공원 공영주차장,서울특별시 중구청,37.567526,127.018123
진잠우체국옆,대전광역시 유성구청,36.30105684,127.3200761
진잠우체국 앞,대전광역시 유성구청,36.30047715,127.3198244
카운티스 앞,대전광역시 유성구청,36.37013133,127.3156653
동원수산 앞,대전광역시 유성구청,36.36729454,127.319692
반석동공영주변,대전광역시 유성구청,36.38956867,127.3139739
송강청솔@~송강@,대전광역시 유성구청,36.43896391,127.382969
유성장로교회앞,대전광역시 유성구청,36.35454181,127.3313423
유성고등학교 주변,대전광역시 유성구청,36.34921892,127.3347732
성원상떼빌 주변,대전광역시 유성구청,36.35834166,127.3401468
계룡스파텔 옆,대전광역시 유성구청,36.35512923,127.3478826
청주해장국 앞,대전광역시 유성구청,36.35606251,127.3417546
유성우체국 앞,대전광역시 유성구청,36.35583888,127.3430594
아드리아호텔 앞,대전광역시 유성구청,36.35601107,127.3408319
유성호텔 앞,대전광역시 유성구청,36.35512923,127.3478826
계룡스파텔 앞,대전광역시 유성구청,36.35512923,127.3478826
"장명교~경원장, 파라곤모텔앞",대전광역시 유성구청,36.35713613,127.3419554
상수도사업본부 유성사업소 주변,대전광역시 유성구청,36.35873236,127.3521101
농촌공사 주변,대전광역시 유성구청,36.36615774,127.3359377
장대동공영주차장주변,대전광역시 유성구청,36.36000152,127.3318512
학사마을 주변,대전광역시 유성구청,36.36465589,127.3393008
월드컵패밀리타운 주변,대전광역시 유성구청,36.3645249,127.3359084
장대동 364일원,대전광역시 유성구청,36.35972365,127.338388
궁동공영 주변,대전광역시 유성구청,36.36096828,127.3517681
유성IC만남의광장,대전광역시 유성구청,36.36341818,127.3281532
궁동 457-1일원,대전광역시 유성구청,36.36189322,127.3410849
한국시스템공학센터울타리,대전광역시 유성구청,36.36836824,127.3420001
로히트~가을햇살,대전광역시 유성구청,36.36116661,127.3541846
유성구청 뒤,대전광역시 유성구청,36.36259007,127.3567403
유성구청~어은공원,대전광역시 유성구청,36.36259007,127.3567403
전민동 458-13일원,대전광역시 유성구청,36.39653202,127.4020583
엑스포코아 앞,대전광역시 유성구청,36.39999099,127.4057013
도룡동 우성(아)앞,대전광역시 유성구청,36.38835666,127.3811558
신성동 한울(아)옆,대전광역시 유성구청,36.38362103,127.3751723
숯골원냉면 주변,대전광역시 유성구청,36.39006306,127.3500846
신성동 첨단주유소~신성삼거리,대전광역시 유성구청,36.38728262,127.3467997
럭키하나아파트 주변,대전광역시 유성구청,36.38644988,127.3480577
신성동애경기술원전면,대전광역시 유성구청,36.39195974,127.3523268
주막공원~숯골길,대전광역시 유성구청,36.38882422,127.3484517
도덕봉가든일원,대전광역시 유성구청,36.34524915,127.2969572
요한이네할인매장 맞은편~유진아이티 맞은편,대전광역시 유성구청,36.36349122,127.3171226
강남동태찜~청명공인중개사 맞은편,대전광역시 유성구청,36.37575161,127.3154518
대전원예농협~대신수산,대전광역시 유성구청,36.36295658,127.3189077
유성경찰서~죽동 622,대전광역시 유성구청,36.37878166,127.3254137
원내동 중앙장로교회 앞,대전광역시 유성구청,36.30079496,127.3182536
죽동장애인복지관~북대전세무서,대전광역시 유성구청,36.38137156,127.3234497
수통골 공영주차장 입구 주변,대전광역시 유성구청,36.34729388,127.2922238
관평동1공영,대전광역시 유성구청,36.42318889,127.3932796
관평동2공영,대전광역시 유성구청,36.42892033,127.392171
관평동3공영,대전광역시 유성구청,36.42647051,127.3917617
관평동4공영,대전광역시 유성구청,36.42485238,127.3894476
관평동5공영,대전광역시 유성구청,36.42409024,127.3910272
용산동공영,대전광역시 유성구청,36.42230941,127.3965311
송강동(프라자옆)공영,대전광역시 유성구청,36.43591392,127.3864693
송강동(굿모닝마트앞)공영,대전광역시 유성구청,36.43438815,127.3867785
봉산동공영,대전광역시 유성구청,36.44053129,127.3854081
죽동공영,대전광역시 유성구청,36.38194239,127.322975
반석동공영,대전광역시 유성구청,36.39207939,127.3146349
도룡동공영(上),대전광역시 유성구청,36.3871527,127.3788896
도룡동공영(下),대전광역시 유성구청,36.38468287,127.3802195
신성동 제1공영,대전광역시 유성구청,36.39036034,127.3495063
신성동 제2공영,대전광역시 유성구청,36.38882422,127.3484517
덕명지구 공영(1),대전광역시 유성구청,36.35677188,127.3103259
덕명지구 공영(2),대전광역시 유성구청,36.36048677,127.3081435
덕명지구 공영(3),대전광역시 유성구청,36.35861287,127.309326
덕명지구 공영(4),대전광역시 유성구청,36.35677188,127.3103259
덕명지구 공영(5),대전광역시 유성구청,36.356015,127.3102828
덕명지구 공영(6),대전광역시 유성구청,36.35781921,127.3067737
장대동 공영,대전광역시 유성구청,36.36000152,127.3318512
궁동공영,대전광역시 유성구청,36.36096828,127.3517681
전민동주민센터공영,대전광역시 유성구청,36.40005475,127.3985405
전민동 제1공영,대전광역시 유성구청,36.39784424,127.4030906
전민동 제2공영,대전광역시 유성구청,36.39871809,127.4004956
교촌동공영,대전광역시 유성구청,36.30231872,127.314559
원내동공영,대전광역시 유성구청,36.2995232,127.3166275
원내동공영,대전광역시 유성구청,36.29832271,127.3193791
학하지구 공영,대전광역시 유성구청,36.34999678,127.2983165
수통골 공영주차장,대전광역시 유성구청,36.34539521,127.2903274
세동 공영주차장,대전광역시 유성구청,36.29267533,127.2738255
학하지구 공영(2),대전광역시 유성구청,36.34221903,127.314706
학하지구 공영(3),대전광역시 유성구청,36.34186366,127.3072057
학하지구 공영(4),대전광역시 유성구청,36.34039535,127.3062643
학하지구 공영(5),대전광역시 유성구청,36.34769632,127.2971313
학하지구 공영(6),대전광역시 유성구청,36.33736188,127.2999079
학하지구 공영(7),대전광역시 유성구청,36.33900008,127.3105495
학하지구 공영(8),대전광역시 유성구청,36.33723323,127.312142
학하지구 공영(9),대전광역시 유성구청,36.3387575,127.3067747
학하지구 공영(10),대전광역시 유성구청,36.34109473,127.3090384
학하지구 공영(11),대전광역시 유성구청,36.33962645,127.3080925
학하지구 공영(12),대전광역시 유성구청,36.34268116,127.2989792
학하지구 공영(13),대전광역시 유성구청,36.34331087,127.3121038
학하지구 공영(14),대전광역시 유성구청,36.34380258,127.3101542
북평 도로,강원도 동해시시설관리공단,37.4840661,129.1258161
북평 도로안,강원도 동해시시설관리공단,37.4836131,129.1236771
북평 이주민,강원도 동해시시설관리공단,37.4799735,129.1282701
근로자종합복지회관,강원도 동해시시설관리공단,37.5148782,129.1050133
무릉계곡 제1주차장,강원도 동해시시설관리공단,37.4634471,129.0225051
무릉계곡 제2주차장,강원도 동해시시설관리공단,37.4638111,129.0248571
무릉계곡 제3주차장,강원도 동해시시설관리공단,37.4651541,129.0291991
공영터미널,강원도 동해시시설관리공단,37.5276909,129.1040551
우리집한정식,강원도 동해시시설관리공단,37.5251151,129.1132161
시청편의점,강원도 동해시시설관리공단,37.5241861,129.1132231
금강,강원도 동해시시설관리공단,37.5242561,129.1100621
축협,강원도 동해시시설관리공단,37.5240001,129.1110411
신한은행,강원도 동해시시설관리공단,37.5216761,129.1144211
기업은행,강원도 동해시시설관리공단,37.5211441,129.1146841
대학로약국,강원도 동해시시설관리공단,37.5221181,129.1133291
영동약국,강원도 동해시시설관리공단,37.5223231,129.1137891
문화공연장,강원도 동해시시설관리공단,37.5216871,129.1127511
센트로빌1,강원도 동해시시설관리공단,37.5204121,129.1110811
천곡동굴주차장,강원도 동해시시설관리공단,37.517365,129.1102094
센트로빌2,강원도 동해시시설관리공단,37.5208711,129.1117051
국민은행,강원도 동해시시설관리공단,37.5228331,129.1139141
이주민상가,강원도 동해시시설관리공단,37.5212241,129.1146931
뱅뱅,강원도 동해시시설관리공단,37.5225571,129.1144691
튼튼소아과,강원도 동해시시설관리공단,37.5225731,129.1152191
천곡동사무소,강원도 동해시시설관리공단,37.5225041,129.1163121
보건소,강원도 동해시시설관리공단,37.5221921,129.1172921
기아자동차,강원도 동해시시설관리공단,37.5234661,129.1149701
엘지전자,강원도 동해시시설관리공단,37.5192301,129.1155871
한마음병원,강원도 동해시시설관리공단,37.5197931,129.1153911
북평 강변,강원도 동해시시설관리공단,37.4836841,129.1232661
울릉군공영주차장,경상북도 울릉군청,37.48479845,130.9041811
도동공영주차장,경상북도 울릉군청,37.48319903,130.9076684
저동공영주차장,경상북도 울릉군청,37.49172288,130.9100026
도동터미널주차장,경상북도 울릉군청,37.48143237,130.9095694
1·2,대구광역시 북구청,35.87749886,128.5955324
EXPO,대구광역시 북구청,35.89229316,128.6212091
RGB Tower,대구광역시 북구청,35.94355567,128.5599291
강북,대구광역시 북구청,35.93131704,128.5559931
경명여고앞,대구광역시 북구청,35.8802721,128.5976691
공단,대구광역시 북구청,35.89622155,128.5727094
관음(공영),대구광역시 북구청,35.94104819,128.5446936
관음동 1255-14공영,대구광역시 북구청,35.94386972,128.5446022
관음동1275-27공영,대구광역시 북구청,35.94409921,128.5456678
관음동1284-5공영,대구광역시 북구청,35.94424575,128.5471319
광양,대구광역시 북구청,35.89220587,128.5679626
구남,대구광역시 북구청,35.93292828,128.5503945
구마니 유료주차장,대구광역시 북구청,35.8770105,128.5962597
구수산(공영),대구광역시 북구청,35.9387852,128.5523216
구암동주민센터(공영),대구광역시 북구청,35.9389234,128.5660435
노곡교남단1(공영),대구광역시청,35.90211005,128.5663385
노곡교남단2(공영),대구광역시청,35.90073053,128.5645341
노원(공영),대구광역시 북구청,35.88810854,128.5807044
뉴욕,대구광역시 북구청,35.875613,128.6053331
대광,대구광역시 북구청,35.88880316,128.5765002
대륙,대구광역시 북구청,35.87792432,128.60048
대보,대구광역시 북구청,35.87688665,128.5951518
대진,대구광역시 북구청,35.89060717,128.5648608
대현,대구광역시 북구청,35.8798925,128.6104856
대흥,대구광역시 북구청,35.89769395,128.5700623
도성,대구광역시 북구청,35.88549839,128.5814603
동변(공영),대구광역시청,35.9210095,128.6033264
동서,대구광역시 북구청,35.8880973,128.5744019
동천,대구광역시 북구청,35.945454,128.560002
동천동복합청사공영,대구광역시 북구청,35.93733721,128.5581853
동편업무지구(공영),대구광역시청,35.9077869,128.6151458
동호동(공영),대구광역시 북구청,35.9635946,128.5568502
만평,대구광역시 북구청,35.8894098,128.5672006
3공단로25길인근,대구광역시 북구청,35.89777007,128.5654103
3공단로인근,대구광역시청,35.89947054,128.5698535
검단동로인근,대구광역시 북구청,35.9139494,128.6251348
경대로17길인근,대구광역시 북구청,35.88901082,128.6145155
경대로23길인근,대구광역시 북구청,35.89263537,128.6160279
경대로27길인근,대구광역시 북구청,35.89380025,128.6174782
경대로5길인근,대구광역시 북구청,35.88465604,128.6130309
경대로7길인근,대구광역시 북구청,35.88659565,128.6055917
경대북문건너,대구광역시청,35.891244,128.6063127
경진로1길인근,대구광역시 북구청,35.89326097,128.6170629
경진로남1길인근,대구광역시 북구청,35.893861,128.6166619
경진로인근,대구광역시 북구청,35.89326097,128.6170629
고성로34길인근,대구광역시 북구청,35.88013585,128.5850979
고성로37길인근,대구광역시 북구청,35.8822438,128.5873807
고성북로10길인근,대구광역시 북구청,35.8841817,128.584233
고성북로1인근,대구광역시 북구청,35.8841817,128.584233
고성북로2인근,대구광역시 북구청,35.8841817,128.584233
관은동로32길인근,대구광역시 북구청,35.94592832,128.5477642
관음동로13길인근,대구광역시 북구청,35.93854663,128.5457736
관음동로31길인근,대구광역시 북구청,35.94531367,128.546175
관음동로9길인근,대구광역시 북구청,35.93739551,128.5452115
관음동로인근,대구광역시 북구청,35.94232272,128.5478391
관음중앙로17길인근,대구광역시 북구청,35.94453219,128.5436091
관음중앙로21길인근,대구광역시 북구청,35.94460696,128.5450063
칠성남로16길인근,대구광역시 북구청,35.87750286,128.5926647
칠성남로2길인근,대구광역시 북구청,35.87815117,128.5854598
칠성남로31길인근,대구광역시 북구청,35.8773027,128.5987311
칠성남로인근(고성동),대구광역시청,35.8798762,128.5828921
칠성농협앞,대구광역시청,35.8766329,128.6036244
칠성로17길인근,대구광역시 북구청,35.88175275,128.5971708
칠성시장고가도로밑,대구광역시청,35.8843224,128.6006014
칠성시장광로,대구광역시청,35.88022495,128.601689
칠성시장남편,대구광역시청,35.8748935,128.6071715
칠성시장동편,대구광역시청,35.8748935,128.6071715
칠성시장방범초소,대구광역시청,35.87915714,128.6025337
칠성시장북편,대구광역시청,35.8748935,128.6071715
칠성시장서편도로,대구광역시청,35.87718878,128.6014334
칠성전자상가앞,대구광역시청,35.8748935,128.6071715
침산남로31길인근,대구광역시 북구청,35.8889443,128.5926803
침산남로39길인근,대구광역시 북구청,35.8872637,128.596993
침산남로9길인근,대구광역시 북구청,35.8938443,128.5833779
침산로40길인근,대구광역시 북구청,35.8935295,128.5900286
침산로42길인근,대구광역시 북구청,35.8948832,128.5900122
침산로46길인근,대구광역시 북구청,35.8965438,128.5891036
침산로48길인근,대구광역시 북구청,35.89698438,128.5899818
관음중앙로7길인근,대구광역시 북구청,35.93823471,128.5430117
관음중앙로인근,대구광역시 북구청,35.93461702,128.5457465
구암로15길인근,대구광역시 북구청,35.93539165,128.5497971
구암로16길인근,대구광역시 북구청,35.93150094,128.5491495
구암로17길인근,대구광역시 북구청,35.93396329,128.5507292
구암로인근,대구광역시청,35.93172976,128.5639126
노곡로인근,대구광역시 북구청,35.90536223,128.5628498
노원네거리(북편),대구광역시청,35.89919158,128.5865678
노원동로7길,대구광역시 북구청,35.89538603,128.575828
노원동로인근(수성전기재료백화점),대구광역시 북구청,35.89345536,128.5762127
노원로10길(대구산업-노원새마을금고),대구광역시 북구청,35.891214,128.572441
노원로10길인근,대구광역시 북구청,35.891214,128.572441
노원로17길인근,대구광역시 북구청,35.8898311,128.5612222
노원로25길인근,대구광역시 북구청,35.8898311,128.5612222
노원로40길인근,대구광역시 북구청,35.89919158,128.5865678
노원로9길인근,대구광역시 북구청,35.8969724,128.5628812
노원로인근1,대구광역시청,35.8898311,128.5612222
노원로인근2,대구광역시청,35.8898311,128.5612222
노원로인근3,대구광역시청,35.8898311,128.5612222
노원로인근4,대구광역시청,35.8898311,128.5612222
농수산물도매시장,대구광역시청,35.90407731,128.5444395
대구역북편,대구광역시청,35.87758404,128.5962867
관음중앙로28길인근,대구광역시 북구청,35.94229097,128.5468967
대구체육관로10길인근,대구광역시 북구청,35.8914535,128.6038566
대구체육관로11길인근,대구광역시 북구청,35.8932259,128.6044904
대구체육관로9길인근,대구광역시 북구청,35.89375613,128.6034045
대구체육관로인근,대구광역시 북구청,35.88984739,128.6006211
대동로4길인근,대구광역시 북구청,35.89104648,128.6059248
대동로8길인근,대구광역시 북구청,35.89652368,128.610032
대동로9길인근,대구광역시 북구청,35.89720335,128.6110785
대불로5길인근,대구광역시 북구청,35.90263622,128.6114859
대천로7길인근,대구광역시 북구청,35.9403671,128.5536665
대천로9길인근,대구광역시 북구청,35.93916208,128.5550213
대학로15길인근,대구광역시 북구청,35.89455585,128.6088427
대학로17길인근,대구광역시 북구청,35.89455585,128.6088427
대학로23길인근,대구광역시 북구청,35.89455585,128.6088427
대학로25길인근,대구광역시 북구청,35.89455585,128.6088427
대학로9길인근,대구광역시 북구청,35.89114355,128.6063354
대학로인근,대구광역시청,35.89369151,128.6104311
대현남로8길인근,대구광역시 북구청,35.88180651,128.6097638
대현남로9길인근,대구광역시 북구청,35.88180651,128.6097638
대현로10길인근,대구광역시 북구청,35.88260472,128.6034237
대현로13길인근,대구광역시 북구청,35.88659565,128.6055917
대현로19길인근,대구광역시 북구청,35.88629636,128.6112825
대현로21길인근,대구광역시 북구청,35.88388222,128.6110091
대현로3길인근,대구광역시 북구청,35.88713607,128.6038791
대현로9길인근,대구광역시 북구청,35.8888003,128.6102815
대현로서15길인근,대구광역시 북구청,35.88659565,128.6055917
동북로26길인근,대구광역시 북구청,35.90068702,128.6066299
동북로37길인근,대구광역시 북구청,35.9004714,128.613574
동북로50길인근,대구광역시 북구청,35.89326097,128.6170629
동북로53길인근,대구광역시 북구청,35.8943162,128.6219103
동북로55길인근,대구광역시 북구청,35.89326097,128.6170629
동북로57길인근,대구광역시 북구청,35.89326097,128.6170629
동암로7길인근,대구광역시 북구청,35.94597857,128.5544706
동천교인근,대구광역시청,35.93165844,128.557972
백사벌네거리(남편),대구광역시청,35.89919158,128.5865678
백사벌네거리(북편),대구광역시청,35.89919158,128.5865678
복현로북2길인근,대구광역시 북구청,35.89326097,128.6170629
북구청인근,대구광역시청,35.88809698,128.582742
북부소방서뒤편,대구광역시 북구청,35.87750286,128.5926647
북침산네거리(북편),대구광역시청,35.89347056,128.5897599
산격로10길인근,대구광역시 북구청,35.89455585,128.6088427
산격로13길인근,대구광역시 북구청,35.89722774,128.6027042
산격로19길인근,대구광역시 북구청,35.89104648,128.6059248
산격로8길인근,대구광역시 북구청,35.89455585,128.6088427
산격로9길인근,대구광역시 북구청,35.89493084,128.6042043
성북로13길인근,대구광역시 북구청,35.89216791,128.590725
성북로5길인근,대구광역시청,35.89496634,128.5880098
시체육회앞,대구광역시청,35.8822438,128.5873807
신천교,대구광역시청,35.87980685,128.6023836
신천교고가도로밑,대구광역시청,35.87512466,128.608594
신천동로(대현동),대구광역시청,35.88441248,128.6024075
신천동로146길인근,대구광역시 북구청,35.88441248,128.6024075
신천동로148길인근,대구광역시 북구청,35.88441248,128.6024075
연암공원로10길인근,대구광역시 북구청,35.8944331,128.6010214
연암공원로14길인근,대구광역시 북구청,35.89700877,128.6014397
연암공원로28길인근,대구광역시 북구청,35.89104648,128.6059248
연암공원로32길인근,대구광역시 북구청,35.90140838,128.6065689
연암공원로인근,대구광역시 북구청,35.89179162,128.5957289
연암로인근,대구광역시청,35.89653618,128.5950001
영송로인근,대구광역시 북구청,35.92990667,128.5449716
오봉로10길인근,대구광역시 북구청,35.88989334,128.5784575
오봉로1길인근,대구광역시 북구청,35.889074,128.5739
오봉로1길인근(보성아파트),대구광역시 북구청,35.889074,128.5739
오봉로3길인근,대구광역시 북구청,35.889964,128.57505
오봉로6길인근,대구광역시 북구청,35.88989334,128.5784575
성북로9길인근,대구광역시 북구청,35.89145827,128.5884047
오봉로7길인근,대구광역시 북구청,35.89157,128.573924
오봉로인근,대구광역시청,35.89867951,128.5788096
옥산로3길인근,대구광역시 북구청,35.88754215,128.5781967
옥산로5길인근,대구광역시 북구청,35.88662726,128.5810034
옥산로9길인근,대구광역시 북구청,35.88802114,128.581656
옥산로인근(북구),대구광역시청,35.8841817,128.584233
원대로19길인근,대구광역시 북구청,35.88623316,128.580491
원대로21길인근,대구광역시 북구청,35.88662726,128.5810034
원대로23길인근,대구광역시 북구청,35.88797474,128.5800717
원대로25길인근,대구광역시 북구청,35.88846132,128.5819583
유통단지로21길인근,대구광역시청,35.90868017,128.6104761
중앙대로105길인근,대구광역시 북구청,35.88053131,128.5944814
중앙대로118길인근,대구광역시 북구청,35.8830208,128.5986933
지하철대구역인근,대구광역시 북구청,35.87604689,128.599077
청운로인근,대구광역시청,35.89059993,128.5869916
